Year,Country_Name,Nbr_Cars,Nbr_Commercial_Vehicle,Total,Percent_Change,Continent,Lower CI,Upper CI
2023-12-31,Portugal,,,303432.36206118896,,,220000.65534804924,386864.0687743287
2024-12-31,Portugal,,,314079.3616102153,,,191947.1165430318,436211.6066773988
2025-12-31,Portugal,,,328389.1080446436,,,178736.9242652618,478041.2918240254
2026-12-31,Portugal,,,314151.7213379344,,,143533.6330716826,484769.80960418616
2027-12-31,Portugal,,,306605.2813292937,,,115429.03507971208,497781.5275788753
2028-12-31,Portugal,,,320245.7800191395,,,109369.36138559869,531122.1986526804
2029-12-31,Portugal,,,308251.58778807626,,,81307.42703274314,535195.7485434094
2030-12-31,Portugal,,,284101.35854287836,,,42423.700448995165,525779.0166367616
2031-12-31,Portugal,,,298270.84308213496,,,40956.40293773339,555585.2832265366
2032-12-31,Portugal,,,310372.0707232931,,,38706.52013147558,582037.6213151107
2023-12-31,Romania,,,511039.469218598,,,430470.0438429589,591608.8945942371
2024-12-31,Romania,,,540067.1712467794,,,410675.7186979322,669458.6237956266
2025-12-31,Romania,,,545951.8440234911,,,387815.39196246426,704088.2960845181
2026-12-31,Romania,,,567329.568153972,,,378422.7905819606,756236.3457259835
2027-12-31,Romania,,,576667.3571106938,,,363462.79053694324,789871.9236844444
2028-12-31,Romania,,,594184.7193519049,,,355747.8543172538,832621.5843865561
2029-12-31,Romania,,,609183.4992619223,,,348489.7633332643,869877.2351905804
2030-12-31,Romania,,,626175.1542505776,,,342910.3673805352,909439.9411206199
2031-12-31,Romania,,,638614.718537184,,,334328.82315313345,942900.6139212344
2032-12-31,Romania,,,653591.3639324349,,,328251.5679083145,978931.1599565553
2023-12-31,Russia,,,992120.8833517309,,,187454.77958743356,1796786.987116028
2024-12-31,Russia,,,1144755.7963825646,,,7666.905096461531,2281844.6876686676
2025-12-31,Russia,,,1044996.6237955336,,,-296503.14882223704,2386496.396413304
2026-12-31,Russia,,,880717.0965964635,,,-597792.5320907404,2359226.7252836674
2027-12-31,Russia,,,760027.1927549622,,,-841772.2789997626,2361826.664509687
2028-12-31,Russia,,,858913.0444566726,,,-889077.7841220172,2606903.8730353625
2029-12-31,Russia,,,1117914.9141513815,,,-801087.6689043741,3036917.497207137
2030-12-31,Russia,,,1295736.6627191824,,,-784025.077405859,3375498.402844224
2031-12-31,Russia,,,1232337.6085959948,,,-969337.5745929591,3434012.7917849487
2032-12-31,Russia,,,862149.4691980861,,,-1428988.74945488,3153287.687851052
2022-12-31,Serbia,,,2587.612647279824,,,-53854.8634048948,59030.088699454456
2023-12-31,Serbia,,,6760.698057655166,,,-73085.3601385501,86606.75625386044
2024-12-31,Serbia,,,2397.813017452723,,,-91242.61913130619,96038.24516621162
2025-12-31,Serbia,,,-176.88204354352274,,,-106394.3854119874,106040.62132490036
2026-12-31,Serbia,,,731.893538187974,,,-119025.9763919196,120489.76346829554
2027-12-31,Serbia,,,3126.058166896142,,,-128079.18166172583,134331.2979955181
2028-12-31,Serbia,,,2834.5951257368056,,,-137644.22939565338,143313.419647127
2029-12-31,Serbia,,,2486.285767519708,,,-147299.26031681825,152271.83185185766
2030-12-31,Serbia,,,4038.448789130177,,,-155219.75393734942,163296.65151560976
2031-12-31,Serbia,,,5643.659831511983,,,-162041.2975154562,173328.61717848017
2023-12-31,Slovakia,,,1207418.096772901,,,1039032.3285241136,1375803.8650216884
2024-12-31,Slovakia,,,1239765.5934385546,,,983891.8983202813,1495639.2885568277
2025-12-31,Slovakia,,,1252528.4779681247,,,939645.633124229,1565411.3228120203
2026-12-31,Slovakia,,,1280647.6030616972,,,910770.4608048212,1650524.7453185732
2027-12-31,Slovakia,,,1302577.5537179427,,,886650.5005306493,1718504.606905236
2028-12-31,Slovakia,,,1301348.3888949093,,,838638.8237057272,1764057.9540840914
2029-12-31,Slovakia,,,1350239.798318266,,,846423.8235473752,1854055.7730891567
2030-12-31,Slovakia,,,1385455.076259531,,,840110.6750054919,1930799.4775135703
2031-12-31,Slovakia,,,1355330.1335549525,,,771783.970223879,1938876.296886026
2032-12-31,Slovakia,,,1365068.8423169404,,,743174.6579895888,1986963.026644292
2023-12-31,Slovenia,,,72543.72342679916,,,18188.269470607294,126899.17738299102
2024-12-31,Slovenia,,,94269.15708375457,,,14104.1087736544,174434.20539385476
2025-12-31,Slovenia,,,112652.98439981737,,,10168.738985915988,215137.22981371876
2026-12-31,Slovenia,,,119579.36098899377,,,-2591.249240049423,241749.97121803695
2027-12-31,Slovenia,,,111386.02288104246,,,-27202.29540298281,249974.34116506774
2028-12-31,Slovenia,,,90903.4864935317,,,-60618.00515838459,242424.978145448
2029-12-31,Slovenia,,,71380.03204595121,,,-90287.96683346543,233048.03092536784
2030-12-31,Slovenia,,,62363.93481581208,,,-107925.59492562828,232653.46455725242
2031-12-31,Slovenia,,,69410.70040584638,,,-109249.08223335052,248070.48304504328
2032-12-31,Slovenia,,,87383.16357784407,,,-100318.96787561261,275085.29503130075
2023-12-31,South africa,,,629962.8915500558,,,492960.0773822487,766965.7057178629
2024-12-31,South africa,,,632789.0000385958,,,441097.9453301459,824480.0547470456
2025-12-31,South africa,,,630372.2324002202,,,394989.0665938607,865755.3982065797
2026-12-31,South africa,,,632192.5760253724,,,361072.25438146776,903312.8976692769
2027-12-31,South africa,,,630601.716889781,,,327147.8232939394,934055.6104856224
2028-12-31,South africa,,,632021.0405660215,,,299952.06807815074,964090.0130538922
2029-12-31,South africa,,,630794.8548641843,,,271923.9305940387,989665.7791343299
2030-12-31,South africa,,,631695.2958302228,,,248248.42614081007,1015142.1655196354
2031-12-31,South africa,,,631513.7029621302,,,224687.8311972801,1038339.5747269803
2032-12-31,South africa,,,632019.6812394779,,,203312.2904005063,1060727.0720784497
2023-12-31,South korea,,,4243410.3456872385,,,3708488.6709996997,4778332.020374777
2024-12-31,South korea,,,4265579.999561743,,,3511367.9217264196,5019792.077397066
2025-12-31,South korea,,,4270877.495975312,,,3332659.2439779327,5209095.7479726905
2026-12-31,South korea,,,4286110.604177426,,,3192506.1145395176,5379715.093815334
2027-12-31,South korea,,,4290743.322292868,,,3053292.457696951,5528194.186888785
2028-12-31,South korea,,,4300837.861664142,,,2931970.235333575,5669705.48799471
2029-12-31,South korea,,,4306799.461245122,,,2813309.407963219,5800289.514527026
2030-12-31,South korea,,,4314437.407478171,,,2703530.0169305084,5925344.798025834
2031-12-31,South korea,,,4317601.578448285,,,2594137.182261373,6041065.974635198
2032-12-31,South korea,,,4323665.185705424,,,2492542.944628547,6154787.426782302
2023-12-31,Spain,,,2340403.0425964915,,,1884812.786685546,2795993.298507437
2024-12-31,Spain,,,2385623.9513732973,,,1764463.4292909116,3006784.473455683
2025-12-31,Spain,,,2442845.8364400696,,,1680316.7416915535,3205374.9311885857
2026-12-31,Spain,,,2359036.6226618746,,,1463137.921749631,3254935.3235741183
2027-12-31,Spain,,,2288926.6048129797,,,1286936.9564293907,3290916.2531965687
2028-12-31,Spain,,,2357281.64233231,,,1268773.267544681,3445790.0171199385
2029-12-31,Spain,,,2406760.7990303333,,,1229571.8689573775,3583949.729103289
2030-12-31,Spain,,,2342285.198294884,,,1075902.211615379,3608668.184974389
2031-12-31,Spain,,,2348310.183386285,,,1006467.9825097835,3690152.3842627862
2032-12-31,Spain,,,2427609.5018811105,,,1018807.4186254395,3836411.5851367814
2017-12-31,Sweden,,,243088.2696109193,,,131432.09433961654,354744.44488222204
2018-12-31,Sweden,,,240161.06459090536,,,91711.90508518866,388610.2240966221
2019-12-31,Sweden,,,225447.55235619837,,,45197.35465985892,405697.7500525378
2020-12-31,Sweden,,,230527.3460889177,,,17488.686687308276,443566.00549052714
2021-12-31,Sweden,,,242501.13358679722,,,3869.317112278426,481132.950061316
2022-12-31,Sweden,,,235241.36823879438,,,-22966.56355617335,493449.3000337621
2023-12-31,Sweden,,,226125.52093096043,,,-52902.89531644987,505153.9371783707
2024-12-31,Sweden,,,234238.68854306443,,,-66502.27393026694,534979.6510163958
2025-12-31,Sweden,,,240639.47295358492,,,-77794.06304805889,559073.0089552287
2026-12-31,Sweden,,,232301.63980789937,,,-101588.37382663175,566191.6534424305
2023-12-31,Taiwan,,,240997.05490252638,,,171149.29111209663,310844.8186929561
2024-12-31,Taiwan,,,250764.80385413906,,,162237.88151667037,339291.72619160777
2025-12-31,Taiwan,,,246954.4985480368,,,143361.50426911976,350547.4928269538
2026-12-31,Taiwan,,,235898.51971235807,,,122203.14962503783,349593.88979967835
2027-12-31,Taiwan,,,223715.55775884728,,,101916.13786146413,345514.97765623045
2028-12-31,Taiwan,,,217817.6767718131,,,89836.29012252175,345799.06342110445
2029-12-31,Taiwan,,,226265.1430969987,,,93308.11774204031,359222.1684519571
2030-12-31,Taiwan,,,225992.99558438544,,,89088.9967497517,362896.9944190192
2031-12-31,Taiwan,,,234530.34526865167,,,94436.88355094948,374623.8069863538
2032-12-31,Taiwan,,,229226.14054089537,,,86607.88026651426,371844.4008152765
2023-12-31,Thailand,,,2177399.1016136203,,,1430180.227967653,2924617.9752595876
2024-12-31,Thailand,,,2125587.6304788496,,,1113902.970065495,3137272.2908922043
2025-12-31,Thailand,,,1938801.7912214985,,,583737.7652713747,3293865.817171622
2026-12-31,Thailand,,,1998386.0312471716,,,389078.0798944975,3607693.9825998456
2027-12-31,Thailand,,,2018905.7000222092,,,245311.74543827563,3792499.654606143
2028-12-31,Thailand,,,1988093.324022798,,,39629.713332217885,3936556.9347133785
2029-12-31,Thailand,,,2029927.0537386122,,,-100322.00956288399,4160176.1170401084
2030-12-31,Thailand,,,2016740.9686136318,,,-260763.9632633857,4294245.900490649
2031-12-31,Thailand,,,1875089.448547666,,,-535875.8741042987,4286054.771199631
2032-12-31,Thailand,,,1927289.5549966046,,,-622444.0915487772,4477023.201541986
2023-12-31,Turkey,,,1446093.1176799848,,,1166021.1808598414,1726165.0545001281
2024-12-31,Turkey,,,1494779.205738578,,,1103568.285247941,1885990.126229215
2025-12-31,Turkey,,,1510140.5523458852,,,1017613.0093523305,2002668.0953394398
2026-12-31,Turkey,,,1543175.646607963,,,968106.9171143041,2118244.3761016214
2027-12-31,Turkey,,,1552729.8632603441,,,895556.928198968,2209902.79832172
2028-12-31,Turkey,,,1592716.5015631162,,,862278.3065527963,2323154.6965734363
2029-12-31,Turkey,,,1593908.2375406944,,,789695.1305782984,2398121.3445030907
2030-12-31,Turkey,,,1604644.1223735781,,,731744.3727603626,2477543.871986794
2031-12-31,Turkey,,,1609076.5050218448,,,666993.4957108303,2551159.5143328593
2032-12-31,Turkey,,,1647722.471573764,,,639652.5304055633,2655792.4127419647
2023-12-31,Ukraine,,,4111.116977664442,,,-166641.78733733878,174864.02129266766
2024-12-31,Ukraine,,,4121.313881693388,,,-248424.6479652582,256667.27572864495
2025-12-31,Ukraine,,,5042.405340848506,,,-293023.76106085366,303108.57174255064
2026-12-31,Ukraine,,,6627.852880466704,,,-331108.14113406773,344363.8468950012
2027-12-31,Ukraine,,,6498.150234247275,,,-373434.8293816861,386431.12985018065
2028-12-31,Ukraine,,,5946.518856870916,,,-409806.97190601233,421700.0096197542
2029-12-31,Ukraine,,,6201.667584483941,,,-440030.46610869025,452433.8012776581
2030-12-31,Ukraine,,,6165.981815946098,,,-470342.46505487146,482674.4286867637
2031-12-31,Ukraine,,,6102.316083028062,,,-499567.5470965137,511772.17926256976
2032-12-31,Ukraine,,,6324.080778797426,,,-525821.2580828312,538469.419640426
2023-12-31,United kingdom,,,1029104.2868649183,,,610902.2743037423,1447306.2994260942
2024-12-31,United kingdom,,,1036375.8069635978,,,466196.3671899579,1606555.2467372376
2025-12-31,United kingdom,,,1020798.2847841454,,,294890.8778002347,1746705.6917680562
2026-12-31,United kingdom,,,1021834.3647508083,,,150623.38303627586,1893045.3464653408
2027-12-31,United kingdom,,,1042017.6891326578,,,66295.9054874971,2017739.4727778186
2028-12-31,United kingdom,,,1042978.0486504713,,,-14623.973739743233,2100580.0710406858
2029-12-31,United kingdom,,,1027026.1927136872,,,-116945.81628574594,2170998.2017131206
2030-12-31,United kingdom,,,1002994.0901363966,,,-231566.0194964403,2237554.1997692334
2031-12-31,United kingdom,,,977860.1004839045,,,-335093.82511170313,2290814.026079512
2032-12-31,United kingdom,,,985832.916670453,,,-393485.70458246954,2365151.5379233756
2023-12-31,Usa,,,10491449.892061763,,,8186622.194558475,12796277.58956505
2024-12-31,Usa,,,10380705.330352977,,,7176750.732184124,13584659.92852183
2025-12-31,Usa,,,10575380.336557295,,,6566459.171214583,14584301.501900006
2026-12-31,Usa,,,10819875.023985373,,,6222898.267105139,15416851.780865606
2027-12-31,Usa,,,10541270.518142097,,,5408841.942968805,15673699.093315389
2028-12-31,Usa,,,10596324.231967127,,,4935328.2252857555,16257320.238648498
2029-12-31,Usa,,,10623803.282650251,,,4541522.1196921505,16706084.445608351
2030-12-31,Usa,,,10385187.596742518,,,3870418.4948654016,16899956.698619634
2031-12-31,Usa,,,10372771.506635595,,,3448303.799089048,17297239.214182142
2032-12-31,Usa,,,10449987.37845263,,,3175286.740030851,17724688.01687441
2023-12-31,Uzbekistan,,,414293.1710495157,,,303678.372654982,524907.9694440494
2024-12-31,Uzbekistan,,,407469.35416673974,,,223201.52332787946,591737.1850056
2025-12-31,Uzbekistan,,,408882.2671622677,,,197596.27498582093,620168.2593387144
2026-12-31,Uzbekistan,,,396380.1794981869,,,160152.46339246162,632607.8956039122
2027-12-31,Uzbekistan,,,375814.2027608705,,,116849.6803189774,634778.7252027637
2028-12-31,Uzbekistan,,,386892.6711393662,,,107055.28158025403,666730.0606984785
2029-12-31,Uzbekistan,,,403974.1617051059,,,104717.12604473927,703231.1973654726
2030-12-31,Uzbekistan,,,414850.73633641744,,,97359.33430601028,732342.1383668246
2031-12-31,Uzbekistan,,,416808.2178839544,,,82074.29148381698,751542.1442840919
2032-12-31,Uzbekistan,,,408440.9699430768,,,57310.210718424,759571.7291677296
2023-12-31,Others,,,2153152.1888233777,,,1598604.26299159,2707700.1146551655
2024-12-31,Others,,,2012830.7950808618,,,1292168.3520842013,2733493.2380775223
2025-12-31,Others,,,1977063.685115186,,,927209.258721194,3026918.111509178
2026-12-31,Others,,,1977435.479650103,,,701064.2298467269,3253806.729453479
2027-12-31,Others,,,1950366.117833417,,,516288.98358304496,3384443.2520837886
2028-12-31,Others,,,1984948.600771346,,,398452.82725371816,3571444.3742889734
2029-12-31,Others,,,2059414.4079567855,,,328396.47055541095,3790432.3453581603
2030-12-31,Others,,,1890000.060364079,,,29090.221706597367,3750909.8990215603
2031-12-31,Others,,,1967796.5791835904,,,-13915.395491084317,3949508.5538582653
2032-12-31,Others,,,1689401.267140654,,,-407081.15334875486,3785883.687630063
2008-12-31,Supplementary,,,527634.0,,,527632.0400360154,527635.9599639846
2009-12-31,Supplementary,,,527634.0,,,527631.2281923513,527636.7718076487
2010-12-31,Supplementary,,,527634.0,,,527630.6052427978,527637.3947572022
2011-12-31,Supplementary,,,527634.0,,,527630.0800720309,527637.9199279691
2012-12-31,Supplementary,,,527634.0,,,527629.6173872971,527638.3826127029
2013-12-31,Supplementary,,,527634.0,,,527629.1990883236,527638.8009116764
2014-12-31,Supplementary,,,527634.0,,,527628.8144227182,527639.1855772818
2015-12-31,Supplementary,,,527634.0,,,527628.4563847026,527639.5436152974
2016-12-31,Supplementary,,,527634.0,,,527628.1201080463,527639.8798919537
2017-12-31,Supplementary,,,527634.0,,,527627.802049677,527640.197950323
2023-12-31,Total,,,92723323.07255542,,,79882862.86469841,105563783.28041244
2024-12-31,Total,,,85752810.04444641,,,67117322.57687078,104388297.51202203
2025-12-31,Total,,,81132029.76026765,,,58544105.732772626,103719953.78776267
2026-12-31,Total,,,83713963.858916,,,58304571.392531686,109123356.3253003
2027-12-31,Total,,,89749557.13313013,,,61896731.60262499,117602382.66363528
2028-12-31,Total,,,91445938.71015143,,,61030290.31369918,121861587.10660368
2029-12-31,Total,,,87943967.24196586,,,54841010.670113295,121046923.81381842
2030-12-31,Total,,,83153912.10568199,,,47596072.65746661,118711751.55389735
2031-12-31,Total,,,82607694.41975164,,,45020532.8711654,120194855.9683379
2032-12-31,Total,,,86317458.7073648,,,46967391.10346451,125667526.31126508
2023-12-31,Morocco,,,470386.307989917,,,308563.55275179853,632209.0632280355
2024-12-31,Morocco,,,397706.3689999543,,,177382.14725037452,618030.5907495341
2025-12-31,Morocco,,,407956.27037532785,,,156135.1385574291,659777.4021932266
2026-12-31,Morocco,,,485040.4989580068,,,207863.84152634128,762217.1563896723
2027-12-31,Morocco,,,530879.4189283431,,,222529.21073641424,839229.627120272
2028-12-31,Morocco,,,486057.0158114364,,,140068.2048979312,832045.8267249416
2029-12-31,Morocco,,,413311.51310572703,,,34669.508626345254,791953.5175851088
2030-12-31,Morocco,,,399088.69226206344,,,-1104.6428235578933,799282.0273476848
2031-12-31,Morocco,,,460082.8605133553,,,43124.012914759456,877041.7081119511
2032-12-31,Morocco,,,514287.97405486746,,,77651.8365482284,950924.1115615065
2018-12-31,Colombia,,,72800.00000000001,,,72798.04003601549,72801.95996398454
2019-12-31,Colombia,,,72800.00000000001,,,72797.22819235132,72802.7718076487
2020-12-31,Colombia,,,72800.00000000001,,,72796.60524279778,72803.39475720224
2021-12-31,Colombia,,,72800.00000000001,,,72796.08007203093,72803.9199279691
2022-12-31,Colombia,,,72800.00000000001,,,72795.61738729714,72804.38261270289
2023-12-31,Colombia,,,72800.00000000001,,,72795.19908832366,72804.80091167637
2024-12-31,Colombia,,,72800.00000000001,,,72794.81442271828,72805.18557728175
2025-12-31,Colombia,,,72800.00000000001,,,72794.45638470261,72805.54361529741
2026-12-31,Colombia,,,72800.00000000001,,,72794.1201080464,72805.87989195363
2027-12-31,Colombia,,,72800.00000000001,,,72793.80204967698,72806.19795032305
2023-12-31,Czech republic,,,1545779.3653791263,,,1399686.803531201,1691871.9272270515
2024-12-31,Czech republic,,,1636674.576413177,,,1438726.8167565032,1834622.3360698507
2025-12-31,Czech republic,,,1678180.1947168938,,,1431630.1794284706,1924730.210005317
2026-12-31,Czech republic,,,1684599.525800922,,,1385789.2320229963,1983409.8195788476
2027-12-31,Czech republic,,,1672523.888604469,,,1319349.868003922,2025697.9092050157
2028-12-31,Czech republic,,,1655013.8844948835,,,1248600.8187749735,2061426.9502147934
2029-12-31,Czech republic,,,1639878.581944617,,,1183680.2893884133,2096076.8745008206
2030-12-31,Czech republic,,,1630364.5085828565,,,1128778.9535233157,2131950.0636423975
2031-12-31,Czech republic,,,1623402.4881769575,,,1080736.3736182668,2166068.602735648
2032-12-31,Czech republic,,,1622762.5585015174,,,1042703.259393933,2202821.8576091016
2023-12-31,Kazakhstan,,,167236.1642338057,,,152465.98028736486,182006.34818024654
2024-12-31,Kazakhstan,,,192792.75184314628,,,169827.61153990478,215757.89214638778
2025-12-31,Kazakhstan,,,213114.46654336975,,,183579.19460989253,242649.73847684698
2026-12-31,Kazakhstan,,,238603.33765684752,,,202440.86981511075,274765.8054985843
2027-12-31,Kazakhstan,,,258964.1606486919,,,216780.0158297994,301148.3054675844
2028-12-31,Kazakhstan,,,284420.59530798724,,,236035.45159471463,332805.7390212599
2029-12-31,Kazakhstan,,,304785.69387934887,,,250565.74389817714,359005.6438605206
2030-12-31,Kazakhstan,,,330244.60218999244,,,270013.97866576153,390475.22571422334
2031-12-31,Kazakhstan,,,378943.51381657587,,,315517.05020122166,442369.9774319301
2032-12-31,Kazakhstan,,,399984.19765178225,,,333396.2150925792,466572.1802109853
